frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
171,2026-06-17T11:29:06.281,6.18,3.33,161.94,9,1,1,2,0,1,1,2,1
172,2026-06-17T11:29:06.614,4.75,3.0,210.37,9,1,1,2,0,1,1,2,1
173,2026-06-17T11:29:06.947,5.13,3.15,194.77,8,1,1,1,0,1,1,2,1
174,2026-06-17T11:29:07.230,6.28,3.37,159.36,9,1,1,2,0,1,1,2,1
175,2026-06-17T11:29:07.516,6.51,3.47,153.69,9,1,1,2,0,1,1,2,1
176,2026-06-17T11:29:07.823,6.24,3.42,160.14,8,1,1,1,0,1,1,2,1
177,2026-06-17T11:29:08.129,5.65,3.13,177.11,9,1,1,1,0,1,1,3,1
178,2026-06-17T11:29:08.449,5.16,3.12,193.75,10,1,1,2,0,1,1,3,1
179,2026-06-17T11:29:08.765,5.59,3.33,178.98,11,2,1,2,0,1,1,3,1
180,2026-06-17T11:29:09.080,5.71,3.08,175.22,10,1,1,1,1,1,1,3,1
181,2026-06-17T11:29:09.406,4.82,3.02,207.28,8,1,1,1,0,1,1,2,1
182,2026-06-17T11:29:09.774,4.39,2.82,227.63,9,1,1,1,0,1,1,3,1
183,2026-06-17T11:29:10.108,4.61,2.86,216.87,9,2,1,1,0,1,1,2,1
184,2026-06-17T11:29:10.401,6.21,3.48,160.92,10,2,1,1,0,1,1,3,1
185,2026-06-17T11:29:10.773,4.2,2.76,237.83,11,1,1,1,1,1,1,4,1
186,2026-06-17T11:29:11.082,5.37,3.08,186.25,10,1,1,1,1,1,1,3,1
187,2026-06-17T11:29:11.386,5.44,3.31,183.82,11,2,1,1,1,1,1,3,1
188,2026-06-17T11:29:11.766,4.14,2.74,241.46,10,1,1,1,1,1,1,3,1
189,2026-06-17T11:29:12.074,5.39,3.07,185.62,10,1,1,1,1,1,1,3,1
190,2026-06-17T11:29:12.370,5.94,3.43,168.36,11,1,1,1,1,1,1,4,1
191,2026-06-17T11:29:12.718,5.08,2.97,197.02,9,1,1,1,0,1,1,3,1
192,2026-06-17T11:29:13.137,3.36,2.3,297.24,8,1,1,1,2,0,1,2,0
193,2026-06-17T11:29:13.472,4.68,3.0,213.56,7,1,1,1,2,0,1,1,0
194,2026-06-17T11:29:13.858,4.16,2.66,240.56,7,1,1,1,2,0,1,1,0
195,2026-06-17T11:29:14.230,4.63,2.61,215.93,6,1,1,1,1,0,1,1,0
196,2026-06-17T11:29:14.564,5.06,2.99,197.61,4,0,1,1,0,0,0,2,0
197,2026-06-17T11:29:15.023,3.63,2.23,275.71,5,0,1,1,0,0,0,3,0
198,2026-06-17T11:29:15.384,4.58,2.7,218.13,7,0,1,1,0,0,0,5,0
199,2026-06-17T11:29:15.752,5.09,2.75,196.51,5,0,1,1,0,0,0,3,0
200,2026-06-17T11:29:16.102,4.73,2.9,211.25,5,0,1,1,1,0,0,2,0
201,2026-06-17T11:29:16.457,5.41,2.72,184.76,8,0,1,3,1,0,1,2,0
202,2026-06-17T11:29:16.830,4.01,2.68,249.47,7,0,1,3,1,0,0,2,0
203,2026-06-17T11:29:17.166,5.87,3.1,170.36,7,0,1,3,0,0,0,3,0
204,2026-06-17T11:29:17.494,5.07,2.93,197.11,5,0,1,1,0,0,0,3,0
205,2026-06-17T11:29:17.830,4.77,2.98,209.47,7,1,1,1,1,0,0,3,0
206,2026-06-17T11:29:18.129,5.97,3.48,167.61,6,0,1,1,1,0,1,2,0
207,2026-06-17T11:29:18.458,5.56,2.95,179.82,6,0,1,1,1,0,1,2,0
208,2026-06-17T11:29:18.780,5.04,3.13,198.49,9,1,1,1,2,0,0,3,1
209,2026-06-17T11:29:19.142,5.43,2.83,184.32,7,1,1,1,1,0,0,2,1
210,2026-06-17T11:29:19.468,5.18,2.97,192.93,9,1,1,1,2,0,1,2,1
211,2026-06-17T11:29:19.839,4.93,2.69,202.86,9,1,1,1,2,0,1,2,1
212,2026-06-17T11:29:20.224,4.53,2.73,220.79,10,2,1,1,1,1,1,2,1
213,2026-06-17T11:29:20.612,4.06,2.46,246.17,10,1,1,1,1,1,1,3,1
214,2026-06-17T11:29:20.962,5.38,2.86,185.76,11,2,1,1,1,1,1,3,1
215,2026-06-17T11:29:21.249,6.91,3.6,144.64,11,2,1,1,1,1,1,3,1
216,2026-06-17T11:29:21.541,5.98,3.29,167.3,10,2,1,1,1,0,1,3,1
217,2026-06-17T11:29:21.831,5.84,3.45,171.23,10,2,1,1,1,0,1,3,1
218,2026-06-17T11:29:22.242,3.91,2.56,255.61,10,2,1,1,1,0,1,3,1
219,2026-06-17T11:29:22.714,2.97,2.05,336.61,9,2,1,0,1,0,1,3,1
220,2026-06-17T11:29:23.310,2.14,1.67,466.37,9,2,1,0,1,0,1,3,1
221,2026-06-17T11:29:23.574,7.72,3.95,129.46,9,2,1,0,1,0,1,3,1
222,2026-06-17T11:29:23.834,7.22,3.67,138.56,9,2,1,0,1,0,1,3,1
223,2026-06-17T11:29:24.071,8.45,4.23,118.34,9,2,1,0,1,0,1,3,1
224,2026-06-17T11:29:24.346,6.74,3.8,148.45,9,2,1,0,1,0,1,3,1
225,2026-06-17T11:29:24.579,8.59,4.1,116.38,9,2,1,0,1,0,1,3,1
226,2026-06-17T11:29:24.839,7.25,3.83,137.98,9,2,1,0,1,0,1,3,1
227,2026-06-17T11:29:25.077,9.36,4.44,106.82,9,2,1,0,1,0,1,3,1
228,2026-06-17T11:29:25.319,7.83,3.94,127.78,10,2,1,0,1,0,2,3,1
