frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
147,2026-06-17T11:38:54.437,3.54,2.48,282.35,10,1,1,2,0,1,1,3,1
148,2026-06-17T11:38:54.855,3.52,2.47,284.13,10,1,1,2,0,1,1,3,1
149,2026-06-17T11:38:55.252,3.63,2.45,275.36,10,1,1,2,0,1,1,3,1
150,2026-06-17T11:38:55.665,3.45,2.44,290.07,10,1,1,2,0,1,1,3,1
151,2026-06-17T11:38:56.069,3.66,2.54,273.5,10,1,1,2,0,1,1,3,1
152,2026-06-17T11:38:56.466,3.54,2.44,282.38,9,1,1,1,0,1,1,3,1
153,2026-06-17T11:38:56.902,3.15,2.29,317.81,9,1,1,1,0,1,1,3,1
154,2026-06-17T11:38:57.304,3.64,2.57,274.82,9,1,1,1,0,1,1,3,1
155,2026-06-17T11:38:57.698,3.62,2.45,276.22,9,1,1,1,0,1,1,3,1
156,2026-06-17T11:38:58.091,3.66,2.55,273.13,9,1,1,1,0,1,1,3,1
157,2026-06-17T11:38:58.502,3.57,2.52,279.98,10,1,1,1,1,1,1,3,1
158,2026-06-17T11:38:58.925,3.3,2.29,303.32,10,1,1,1,1,1,1,3,1
159,2026-06-17T11:38:59.300,3.9,2.67,256.63,9,1,1,1,0,1,1,3,1
160,2026-06-17T11:38:59.721,3.56,2.45,280.59,9,1,1,1,0,1,1,3,1
161,2026-06-17T11:39:00.148,3.23,2.27,310.03,9,1,1,1,0,1,1,3,1
162,2026-06-17T11:39:00.524,3.81,2.66,262.13,9,1,1,1,0,1,1,3,1
163,2026-06-17T11:39:00.956,3.36,2.39,297.81,10,1,1,1,1,1,1,3,1
164,2026-06-17T11:39:01.342,3.76,2.51,265.7,9,1,1,1,0,1,1,3,1
165,2026-06-17T11:39:01.725,3.84,2.6,260.53,10,2,1,1,0,1,1,3,1
166,2026-06-17T11:39:02.123,3.73,2.59,267.83,10,2,1,1,0,1,1,3,1
167,2026-06-17T11:39:02.521,3.63,2.44,275.75,10,2,1,1,0,1,1,3,1
168,2026-06-17T11:39:02.943,3.33,2.37,300.22,11,2,1,2,0,1,1,3,1
169,2026-06-17T11:39:03.358,3.51,2.49,285.26,11,2,1,2,0,1,1,3,1
170,2026-06-17T11:39:03.757,3.68,2.44,271.69,11,2,1,2,0,1,1,3,1
171,2026-06-17T11:39:04.174,3.4,2.39,294.0,11,2,1,2,0,1,1,3,1
172,2026-06-17T11:39:04.642,2.97,2.19,336.86,10,1,1,2,0,1,1,3,1
173,2026-06-17T11:39:05.057,3.43,2.34,291.76,10,2,1,1,0,1,1,3,1
174,2026-06-17T11:39:05.446,3.66,2.57,273.44,10,1,1,2,0,1,1,3,1
175,2026-06-17T11:39:05.871,3.41,2.43,293.43,10,1,1,2,0,1,1,3,1
