frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
587,2026-06-16T07:24:24.637,96.05,31.34,10.41,10,1,3,0,1,1,0,3,1
588,2026-06-16T07:24:24.669,96.74,31.34,10.34,10,1,3,0,1,1,0,3,1
589,2026-06-16T07:24:24.707,60.07,25.8,16.65,8,1,1,0,1,1,0,3,1
590,2026-06-16T07:24:24.734,86.32,37.3,11.58,9,1,2,0,1,1,0,3,1
591,2026-06-16T07:24:24.765,94.71,32.75,10.56,9,1,2,0,1,1,0,3,1
592,2026-06-16T07:24:24.799,83.86,29.24,11.92,10,1,3,0,1,1,0,3,1
593,2026-06-16T07:24:24.829,96.64,33.59,10.35,9,1,2,0,1,1,0,3,1
594,2026-06-16T07:24:24.860,94.16,31.13,10.62,9,1,2,0,1,1,0,3,1
595,2026-06-16T07:24:24.909,92.98,20.66,10.76,10,1,3,0,1,1,0,3,1
596,2026-06-16T07:24:24.942,88.31,30.44,11.32,9,1,2,0,1,1,0,3,1
597,2026-06-16T07:24:24.973,96.49,32.71,10.36,10,1,3,0,1,1,0,3,1
598,2026-06-16T07:24:25.013,55.28,24.75,18.09,9,1,2,0,1,1,0,3,1
599,2026-06-16T07:24:25.037,97.49,42.06,10.26,11,1,3,1,1,1,0,3,1
600,2026-06-16T07:24:25.068,96.52,31.4,10.36,10,1,3,0,1,1,0,3,1
601,2026-06-16T07:24:25.104,77.32,28.39,12.93,10,1,2,1,1,1,0,3,1
602,2026-06-16T07:24:25.132,94.62,34.73,10.57,9,1,2,0,1,1,0,3,1
603,2026-06-16T07:24:25.166,88.93,30.18,11.24,9,1,2,0,1,1,0,3,1
604,2026-06-16T07:24:25.197,97.03,32.64,10.31,9,1,1,1,1,1,0,3,1
605,2026-06-16T07:24:25.234,64.23,26.35,15.57,9,1,1,1,1,1,0,3,1
606,2026-06-16T07:24:25.261,94.79,37.77,10.55,9,1,1,1,1,1,0,3,1
607,2026-06-16T07:24:25.319,49.74,17.21,20.1,8,1,1,0,1,1,0,3,1
608,2026-06-16T07:24:25.341,93.86,45.92,10.65,8,1,1,0,1,1,0,3,1
609,2026-06-16T07:24:25.375,84.42,29.44,11.85,9,2,1,0,1,1,0,3,1
610,2026-06-16T07:24:25.410,65.45,28.12,15.28,10,2,1,1,1,1,0,3,1
611,2026-06-16T07:24:25.438,87.18,36.32,11.47,9,1,1,1,1,1,0,3,1
612,2026-06-16T07:24:25.470,84.85,30.95,11.79,10,1,1,1,1,1,0,4,1
613,2026-06-16T07:24:25.501,93.76,31.89,10.67,8,1,0,1,1,1,0,3,1
614,2026-06-16T07:24:25.532,96.22,32.1,10.39,10,1,1,1,1,1,0,4,1
615,2026-06-16T07:24:25.565,96.02,31.21,10.41,9,1,1,1,1,1,0,3,1
616,2026-06-16T07:24:25.598,87.24,29.78,11.46,9,1,1,1,1,1,0,3,1
617,2026-06-16T07:24:25.629,96.53,32.62,10.36,10,1,1,1,1,2,0,3,1
618,2026-06-16T07:24:25.660,95.21,31.37,10.5,10,2,1,1,1,1,0,3,1
619,2026-06-16T07:24:25.693,94.23,30.95,10.61,11,2,1,1,1,1,0,4,1
620,2026-06-16T07:24:25.750,51.35,17.38,19.47,9,1,1,1,1,1,0,3,1
621,2026-06-16T07:24:25.773,97.08,45.04,10.3,10,2,1,1,1,1,0,3,1
622,2026-06-16T07:24:25.806,87.54,30.19,11.42,9,1,1,1,1,1,0,3,1
623,2026-06-16T07:24:25.837,96.06,32.37,10.41,10,2,1,1,1,1,0,3,1
624,2026-06-16T07:24:25.869,96.77,31.49,10.33,10,2,1,1,1,1,0,3,1
625,2026-06-16T07:24:25.901,93.2,30.75,10.73,11,1,3,1,1,1,0,3,1
626,2026-06-16T07:24:25.933,92.83,31.39,10.77,9,1,1,1,1,1,0,3,1
627,2026-06-16T07:24:25.965,94.6,31.43,10.57,9,0,2,1,1,1,0,3,1
628,2026-06-16T07:24:25.997,98.65,31.5,10.14,12,2,3,1,1,1,0,3,1
629,2026-06-16T07:24:26.030,87.63,29.88,11.41,10,1,2,1,1,1,0,3,1
630,2026-06-16T07:24:26.140,54.77,9.16,18.26,11,2,2,1,1,1,0,3,1
631,2026-06-16T07:24:26.156,89.24,59.76,11.21,7,0,0,1,1,1,0,3,1
632,2026-06-16T07:24:26.173,96.87,59.03,10.32,8,0,1,1,1,1,0,3,1
633,2026-06-16T07:24:26.206,87.81,30.64,11.39,8,0,1,1,1,1,0,3,1
634,2026-06-16T07:24:26.248,49.58,23.63,20.17,11,1,1,1,1,1,0,5,1
635,2026-06-16T07:24:26.269,94.53,46.87,10.58,11,0,1,2,1,1,0,5,1
636,2026-06-16T07:24:26.301,97.02,31.52,10.31,13,0,1,2,1,1,0,7,1
637,2026-06-16T07:24:26.339,61.89,26.12,16.16,10,0,1,1,1,1,0,5,1
638,2026-06-16T07:24:26.365,94.46,39.1,10.59,8,0,0,1,1,3,0,2,1
639,2026-06-16T07:24:26.407,50.59,23.89,19.77,10,0,2,1,1,2,0,3,1
640,2026-06-16T07:24:26.432,77.65,39.64,12.88,10,1,0,1,1,3,0,3,1
641,2026-06-16T07:24:26.463,87.84,33.1,11.38,11,0,2,1,1,4,0,2,1
642,2026-06-16T07:24:26.493,92.66,32.05,10.79,9,1,0,0,1,3,0,3,1
643,2026-06-16T07:24:26.541,94.27,21.06,10.61,8,0,0,1,1,3,0,2,1
644,2026-06-16T07:24:26.573,95.62,31.42,10.46,8,0,0,1,1,1,0,4,1
645,2026-06-16T07:24:26.605,97.06,31.3,10.3,9,0,0,1,1,2,0,4,1
646,2026-06-16T07:24:26.644,55.9,24.9,17.89,8,0,0,1,1,2,0,3,1
647,2026-06-16T07:24:26.670,88.03,39.29,11.36,8,0,1,1,1,2,0,2,1
648,2026-06-16T07:24:26.701,92.53,32.3,10.81,9,1,0,1,1,2,0,3,1
649,2026-06-16T07:24:26.737,71.26,27.7,14.03,9,0,1,1,1,2,0,3,1
650,2026-06-16T07:24:26.765,93.35,36.3,10.71,6,0,0,1,1,1,0,2,1
651,2026-06-16T07:24:26.797,97.01,31.51,10.31,9,0,1,1,1,2,0,3,1
652,2026-06-16T07:24:26.829,96.08,31.0,10.41,10,1,1,1,1,2,0,3,1
653,2026-06-16T07:24:26.860,96.58,31.48,10.35,9,1,1,1,1,1,0,3,1
654,2026-06-16T07:24:26.893,88.72,29.92,11.27,9,1,1,1,1,1,0,3,1
655,2026-06-16T07:24:26.941,93.87,21.27,10.65,9,1,1,1,1,1,0,3,1
656,2026-06-16T07:24:26.973,96.4,31.58,10.37,9,1,1,1,1,1,0,3,1
657,2026-06-16T07:24:27.004,96.8,31.39,10.33,9,1,1,1,1,1,0,3,1
658,2026-06-16T07:24:27.042,66.41,26.64,15.06,9,1,1,1,1,1,0,3,1
659,2026-06-16T07:24:27.068,96.89,37.77,10.32,8,1,1,0,1,1,0,3,1
660,2026-06-16T07:24:27.100,97.59,31.34,10.25,9,1,1,1,1,1,0,3,1
661,2026-06-16T07:24:27.134,87.79,29.72,11.39,9,1,1,1,1,1,0,3,1
662,2026-06-16T07:24:27.165,95.52,32.51,10.47,9,1,1,1,1,1,0,3,1
663,2026-06-16T07:24:27.197,96.9,31.49,10.32,9,1,1,1,1,1,0,3,1
664,2026-06-16T07:24:27.229,92.35,30.66,10.83,9,1,1,1,1,1,0,3,1
665,2026-06-16T07:24:27.261,95.96,31.78,10.42,9,1,1,1,1,1,0,3,1
666,2026-06-16T07:24:27.293,96.64,31.35,10.35,10,1,2,1,1,1,0,3,1
667,2026-06-16T07:24:27.343,83.59,19.96,11.96,9,1,1,1,1,1,0,3,1
668,2026-06-16T07:24:27.382,51.66,25.35,19.36,8,1,1,0,1,1,0,3,1
669,2026-06-16T07:24:27.404,96.84,44.26,10.33,10,1,2,1,1,1,0,3,1
670,2026-06-16T07:24:27.439,83.65,29.64,11.96,10,1,2,1,1,1,0,3,1
671,2026-06-16T07:24:27.470,86.47,31.6,11.56,11,1,3,1,1,1,0,3,1
672,2026-06-16T07:24:27.501,93.09,32.27,10.74,9,1,1,1,1,1,0,3,1
673,2026-06-16T07:24:27.542,51.11,23.96,19.57,10,1,2,1,1,1,0,3,1
674,2026-06-16T07:24:27.566,86.56,42.42,11.55,10,1,2,1,1,1,0,3,1
675,2026-06-16T07:24:27.597,95.72,32.77,10.45,11,1,3,1,1,1,0,3,1
676,2026-06-16T07:24:27.629,96.01,31.33,10.42,10,1,2,1,1,1,0,3,1
677,2026-06-16T07:24:27.670,51.58,23.98,19.39,11,1,3,1,1,1,0,3,1
678,2026-06-16T07:24:27.693,95.07,43.75,10.52,12,2,3,1,1,1,0,3,1
679,2026-06-16T07:24:27.751,50.94,17.34,19.63,11,2,2,1,1,1,0,3,1
680,2026-06-16T07:24:27.780,60.38,34.25,16.56,10,1,2,1,1,1,0,3,1
681,2026-06-16T07:24:27.805,96.2,40.68,10.4,11,1,3,1,1,1,0,3,1
682,2026-06-16T07:24:27.837,95.66,30.97,10.45,11,2,2,1,1,1,0,3,1
683,2026-06-16T07:24:27.880,48.78,23.54,20.5,10,1,2,1,1,1,0,3,1
684,2026-06-16T07:24:27.901,96.57,47.12,10.36,10,1,2,1,1,1,0,3,1
685,2026-06-16T07:24:27.933,92.91,30.86,10.76,11,1,3,1,1,1,0,3,1
686,2026-06-16T07:24:27.965,93.7,31.31,10.67,10,1,2,1,1,1,0,3,1
687,2026-06-16T07:24:28.002,68.06,27.34,14.69,10,1,2,1,1,1,0,3,1
688,2026-06-16T07:24:28.029,95.76,36.69,10.44,11,2,2,1,1,1,0,3,1
689,2026-06-16T07:24:28.061,91.99,30.96,10.87,10,1,2,1,1,1,0,3,1
690,2026-06-16T07:24:28.100,58.68,25.5,17.04,11,1,3,1,1,1,0,3,1
691,2026-06-16T07:24:28.124,98.52,41.7,10.15,9,1,1,1,1,1,0,3,1
692,2026-06-16T07:24:28.174,93.65,20.55,10.68,10,1,2,1,1,1,0,3,1
693,2026-06-16T07:24:28.206,88.17,30.43,11.34,9,1,2,1,1,1,0,2,1
694,2026-06-16T07:24:28.237,96.11,32.46,10.4,10,1,2,1,1,1,0,3,1
695,2026-06-16T07:24:28.269,96.44,31.43,10.37,9,1,1,1,1,1,0,3,1
696,2026-06-16T07:24:28.300,97.14,31.34,10.29,9,1,1,1,1,1,0,3,1
697,2026-06-16T07:24:28.332,96.92,31.22,10.32,10,1,2,1,1,1,0,3,1
698,2026-06-16T07:24:28.365,93.35,30.82,10.71,9,1,1,1,1,1,0,3,1
699,2026-06-16T07:24:28.398,92.47,30.38,10.81,10,1,2,1,1,1,0,3,1
700,2026-06-16T07:24:28.430,88.13,30.97,11.35,10,1,2,1,1,1,0,3,1
701,2026-06-16T07:24:28.463,85.01,31.29,11.76,10,1,2,1,1,1,0,3,1
702,2026-06-16T07:24:28.494,87.52,31.28,11.43,11,1,3,1,1,1,0,3,1
703,2026-06-16T07:24:28.525,94.7,32.6,10.56,10,1,2,1,1,1,0,3,1
704,2026-06-16T07:24:28.573,95.21,20.84,10.5,10,1,2,1,1,1,0,3,1
705,2026-06-16T07:24:28.604,96.61,31.43,10.35,10,1,2,1,1,1,0,3,1
706,2026-06-16T07:24:28.638,87.3,29.81,11.45,10,1,2,1,1,1,0,3,1
707,2026-06-16T07:24:28.669,96.28,32.64,10.39,11,1,3,1,1,1,0,3,1
708,2026-06-16T07:24:28.701,94.48,31.22,10.58,10,1,2,1,1,1,0,3,1
709,2026-06-16T07:24:28.732,96.7,31.46,10.34,11,1,3,1,1,1,0,3,1
710,2026-06-16T07:24:28.764,95.51,31.16,10.47,10,2,2,0,1,1,0,3,1
711,2026-06-16T07:24:28.797,96.95,31.08,10.31,11,2,2,1,1,1,0,3,1
712,2026-06-16T07:24:28.829,97.46,31.36,10.26,11,2,2,1,1,1,0,3,1
713,2026-06-16T07:24:28.863,86.6,29.39,11.55,12,2,3,1,1,1,0,3,1
714,2026-06-16T07:24:28.893,97.06,33.27,10.3,11,2,2,1,1,1,0,3,1
715,2026-06-16T07:24:28.925,96.72,31.27,10.34,12,2,3,1,1,1,0,3,1
716,2026-06-16T07:24:28.973,93.11,20.59,10.74,11,2,2,1,1,1,0,3,1
717,2026-06-16T07:24:29.005,93.79,31.62,10.66,11,2,2,1,1,1,0,3,1
718,2026-06-16T07:24:29.046,51.16,23.95,19.55,11,2,2,1,1,1,0,3,1
719,2026-06-16T07:24:29.082,47.54,28.93,21.04,11,2,2,1,1,1,0,3,1
720,2026-06-16T07:24:29.100,98.27,51.89,10.18,11,2,2,1,1,1,0,3,1
721,2026-06-16T07:24:29.139,62.37,25.98,16.03,10,1,2,1,1,1,0,3,1
722,2026-06-16T07:24:29.164,96.31,39.07,10.38,10,1,2,1,1,1,0,3,1
723,2026-06-16T07:24:29.197,96.18,31.13,10.4,12,2,3,1,1,1,0,3,1
724,2026-06-16T07:24:29.231,84.78,29.21,11.8,11,2,2,1,1,1,0,3,1
725,2026-06-16T07:24:29.263,86.77,32.26,11.52,11,2,2,1,1,1,0,3,1
726,2026-06-16T07:24:29.294,87.42,31.2,11.44,10,1,2,1,1,1,0,3,1
727,2026-06-16T07:24:29.325,90.64,31.93,11.03,10,2,1,1,1,1,0,3,1
728,2026-06-16T07:24:29.374,83.25,20.43,12.01,9,1,1,1,1,1,0,3,1
729,2026-06-16T07:24:29.405,93.52,32.77,10.69,9,1,1,1,1,1,0,3,1
730,2026-06-16T07:24:29.447,50.88,23.54,19.66,9,1,1,1,1,1,0,3,1
731,2026-06-16T07:24:29.470,85.02,44.06,11.76,9,1,1,1,1,1,0,3,1
732,2026-06-16T07:24:29.503,85.58,30.71,11.69,9,1,1,1,1,1,0,3,1
733,2026-06-16T07:24:29.543,49.27,24.54,20.3,9,1,1,1,1,1,0,3,1
734,2026-06-16T07:24:29.564,96.89,46.89,10.32,9,1,1,1,1,1,0,3,1
735,2026-06-16T07:24:29.597,97.63,31.64,10.24,9,1,1,1,1,1,0,3,1
736,2026-06-16T07:24:29.629,92.58,30.5,10.8,9,1,1,1,1,1,0,3,1
737,2026-06-16T07:24:29.661,94.48,31.5,10.58,9,1,1,1,1,1,0,3,1
738,2026-06-16T07:24:29.692,96.83,31.65,10.33,9,1,1,1,1,1,0,3,1
739,2026-06-16T07:24:29.727,85.59,29.56,11.68,9,1,1,1,1,1,0,3,1
740,2026-06-16T07:24:29.773,95.85,21.55,10.43,9,1,1,1,1,1,0,3,1
741,2026-06-16T07:24:29.814,51.91,24.1,19.26,9,1,1,1,1,1,0,3,1
742,2026-06-16T07:24:29.843,65.42,35.61,15.29,9,1,1,1,1,1,0,3,1
743,2026-06-16T07:24:29.875,61.38,30.18,16.29,9,1,1,1,1,1,0,3,1
744,2026-06-16T07:24:29.900,96.04,39.65,10.41,9,1,1,1,1,1,0,3,1
745,2026-06-16T07:24:29.934,89.54,30.01,11.17,9,1,1,1,1,1,0,3,1
746,2026-06-16T07:24:29.965,93.99,32.29,10.64,9,1,1,1,1,1,0,3,1
747,2026-06-16T07:24:29.997,96.99,31.67,10.31,9,1,1,1,1,1,0,3,1
748,2026-06-16T07:24:30.029,93.61,30.63,10.68,9,1,1,1,1,1,0,3,1
749,2026-06-16T07:24:30.061,96.78,31.48,10.33,11,2,1,1,1,1,0,4,1
750,2026-06-16T07:24:30.093,97.71,31.71,10.23,9,1,1,1,1,1,0,3,1
751,2026-06-16T07:24:30.125,97.46,31.28,10.26,9,1,1,1,1,1,0,3,1
752,2026-06-16T07:24:30.175,84.85,19.91,11.79,9,1,1,1,1,1,0,3,1
753,2026-06-16T07:24:30.204,98.05,33.58,10.2,9,1,1,1,1,1,0,3,1
754,2026-06-16T07:24:30.237,95.18,30.93,10.51,9,1,1,1,1,1,0,3,1
755,2026-06-16T07:24:30.269,96.42,31.42,10.37,9,1,1,1,1,1,0,3,1
756,2026-06-16T07:24:30.300,98.5,31.45,10.15,9,2,1,0,1,1,0,3,1
757,2026-06-16T07:24:30.332,98.74,31.01,10.13,9,1,1,1,1,1,0,3,1
758,2026-06-16T07:24:30.371,60.84,25.85,16.44,9,1,1,1,1,1,0,3,1
759,2026-06-16T07:24:30.401,68.96,33.18,14.5,9,1,1,1,1,1,0,3,1
760,2026-06-16T07:24:30.429,95.01,36.47,10.52,9,1,1,1,1,1,0,3,1
761,2026-06-16T07:24:30.465,75.91,28.07,13.17,9,1,1,1,1,1,0,3,1
762,2026-06-16T07:24:30.494,91.11,34.6,10.98,9,1,2,0,1,1,0,3,1
763,2026-06-16T07:24:30.524,91.4,31.38,10.94,9,1,1,1,1,1,0,3,1
764,2026-06-16T07:24:30.558,91.17,31.03,10.97,9,1,1,1,1,1,0,3,1
765,2026-06-16T07:24:30.606,89.38,20.5,11.19,9,1,1,1,1,1,0,3,1
766,2026-06-16T07:24:30.637,92.26,32.33,10.84,9,1,1,1,1,1,0,3,1
767,2026-06-16T07:24:30.677,56.19,25.23,17.8,9,1,1,1,1,1,0,3,1
768,2026-06-16T07:24:30.700,97.07,42.25,10.3,9,1,1,1,1,1,0,3,1
769,2026-06-16T07:24:30.733,97.83,31.31,10.22,9,1,1,1,1,1,0,3,1
770,2026-06-16T07:24:30.767,78.48,28.27,12.74,9,1,1,1,1,1,0,3,1
771,2026-06-16T07:24:30.797,97.89,35.11,10.22,9,1,1,1,1,1,0,3,1
772,2026-06-16T07:24:30.830,90.62,29.9,11.03,9,1,1,1,1,1,0,3,1
773,2026-06-16T07:24:30.861,95.68,32.09,10.45,9,1,1,1,1,1,0,3,1
774,2026-06-16T07:24:30.892,97.45,31.78,10.26,9,1,1,1,1,1,0,3,1
775,2026-06-16T07:24:30.924,98.75,31.45,10.13,9,1,1,1,1,1,0,3,1
776,2026-06-16T07:24:30.957,97.3,30.93,10.28,9,1,2,0,1,1,0,3,1
777,2026-06-16T07:24:31.004,95.75,20.75,10.44,9,1,1,1,1,1,0,3,1
778,2026-06-16T07:24:31.039,88.37,29.77,11.32,9,1,1,1,1,1,0,3,1
779,2026-06-16T07:24:31.069,94.4,32.66,10.59,9,1,1,1,1,1,0,3,1
780,2026-06-16T07:24:31.101,94.51,31.32,10.58,9,1,1,1,1,1,0,3,1
781,2026-06-16T07:24:31.142,52.78,24.49,18.95,9,1,1,1,1,1,0,3,1
782,2026-06-16T07:24:31.165,95.88,43.49,10.43,9,1,1,1,1,1,0,3,1
783,2026-06-16T07:24:31.203,63.71,26.29,15.7,9,1,1,1,1,1,0,3,1
784,2026-06-16T07:24:31.229,96.66,38.67,10.35,9,1,1,1,1,1,0,3,1
785,2026-06-16T07:24:31.262,85.89,29.48,11.64,9,1,1,1,1,1,0,3,1
786,2026-06-16T07:24:31.294,92.35,31.99,10.83,9,1,1,1,1,1,0,3,1
787,2026-06-16T07:24:31.324,95.44,32.26,10.48,9,1,1,1,1,1,0,3,1
788,2026-06-16T07:24:31.357,95.91,31.31,10.43,9,1,1,1,1,1,0,3,1
789,2026-06-16T07:24:31.405,95.23,20.84,10.5,9,1,1,1,1,1,0,3,1
790,2026-06-16T07:24:31.437,94.27,31.05,10.61,9,1,1,1,1,1,0,3,1
791,2026-06-16T07:24:31.472,80.05,28.85,12.49,9,1,1,1,1,1,0,3,1
792,2026-06-16T07:24:31.509,56.84,26.68,17.59,9,1,1,1,1,1,0,3,1
793,2026-06-16T07:24:31.533,94.89,41.8,10.54,9,1,1,1,1,1,0,3,1
794,2026-06-16T07:24:31.565,93.98,31.07,10.64,9,1,1,1,1,1,0,3,1
795,2026-06-16T07:24:31.598,91.27,30.55,10.96,9,1,1,1,1,1,0,3,1
796,2026-06-16T07:24:31.629,94.66,32.16,10.56,9,1,1,1,1,1,0,3,1
797,2026-06-16T07:24:31.660,95.75,31.5,10.44,9,1,1,1,1,1,0,3,1
798,2026-06-16T07:24:31.699,66.18,26.52,15.11,9,1,1,1,1,1,0,3,1
799,2026-06-16T07:24:31.725,97.21,37.96,10.29,9,1,1,1,1,1,0,3,1
800,2026-06-16T07:24:31.756,97.19,31.43,10.29,9,1,2,0,1,1,0,3,1
801,2026-06-16T07:24:31.811,61.25,18.26,16.33,9,1,1,1,1,1,0,3,1
802,2026-06-16T07:24:31.836,95.77,39.42,10.44,9,1,1,1,1,1,0,3,1
803,2026-06-16T07:24:31.869,97.72,31.38,10.23,9,1,1,1,1,1,0,3,1
804,2026-06-16T07:24:31.902,90.66,30.14,11.03,9,1,1,1,1,1,0,3,1
805,2026-06-16T07:24:31.932,96.39,32.48,10.37,9,1,0,1,1,1,0,4,1
806,2026-06-16T07:24:31.964,97.66,31.3,10.24,9,1,1,1,1,1,0,3,1
807,2026-06-16T07:24:31.997,95.75,30.85,10.44,9,1,1,1,1,1,0,3,1
808,2026-06-16T07:24:32.028,96.52,31.56,10.36,9,1,1,1,1,1,0,3,1
809,2026-06-16T07:24:32.061,94.93,30.99,10.53,9,1,1,1,1,1,0,3,1
810,2026-06-16T07:24:32.093,94.61,31.27,10.57,9,1,1,1,1,1,0,3,1
811,2026-06-16T07:24:32.126,87.6,29.98,11.42,9,1,0,1,1,1,0,4,1
812,2026-06-16T07:24:32.156,94.87,32.57,10.54,9,1,1,1,1,1,0,3,1
813,2026-06-16T07:24:32.205,94.97,20.82,10.53,9,1,1,1,1,1,0,3,1
814,2026-06-16T07:24:32.246,52.12,24.21,19.19,9,1,1,1,1,1,0,3,1
815,2026-06-16T07:24:32.269,94.85,44.07,10.54,10,1,1,1,1,1,0,4,1
816,2026-06-16T07:24:32.300,96.98,31.61,10.31,9,1,1,1,1,1,0,3,1
817,2026-06-16T07:24:32.342,54.13,24.07,18.47,9,1,1,1,1,1,0,3,1
818,2026-06-16T07:24:32.364,97.64,44.46,10.24,10,2,1,1,1,1,0,3,1
819,2026-06-16T07:24:32.396,97.42,31.48,10.27,8,1,1,0,1,1,0,3,1
820,2026-06-16T07:24:32.431,81.63,29.32,12.25,9,1,1,1,1,1,0,3,1
821,2026-06-16T07:24:32.463,85.85,31.39,11.65,9,1,1,1,1,1,0,3,1
822,2026-06-16T07:24:32.493,94.27,32.62,10.61,9,1,1,1,1,1,0,3,1
823,2026-06-16T07:24:32.525,96.49,31.39,10.36,9,1,1,1,1,1,0,3,1
824,2026-06-16T07:24:32.558,88.13,30.12,11.35,8,1,1,0,1,1,0,3,1
825,2026-06-16T07:24:32.606,88.86,21.03,11.25,9,1,1,1,1,1,0,3,1
826,2026-06-16T07:24:32.637,95.04,31.97,10.52,9,1,1,1,1,1,0,3,1
827,2026-06-16T07:24:32.669,97.02,31.47,10.31,9,1,1,1,1,1,0,3,1
828,2026-06-16T07:24:32.700,97.34,31.49,10.27,8,1,1,0,1,1,0,3,1
829,2026-06-16T07:24:32.735,80.64,28.5,12.4,9,1,1,1,1,1,0,3,1
830,2026-06-16T07:24:32.776,49.62,24.86,20.15,10,1,2,1,1,1,0,3,1
831,2026-06-16T07:24:32.796,97.12,48.08,10.3,9,1,1,1,1,1,0,3,1
832,2026-06-16T07:24:32.829,95.52,30.87,10.47,9,1,1,1,1,1,0,3,1
833,2026-06-16T07:24:32.860,94.55,31.3,10.58,9,1,1,1,1,1,0,3,1
834,2026-06-16T07:24:32.892,96.64,31.44,10.35,10,1,2,1,1,1,0,3,1
835,2026-06-16T07:24:32.925,96.73,31.31,10.34,9,1,1,1,1,1,0,3,1
836,2026-06-16T07:24:32.956,96.91,31.29,10.32,10,1,1,1,1,1,0,4,1
837,2026-06-16T07:24:32.990,89.45,29.9,11.18,8,1,1,0,1,1,0,3,1
838,2026-06-16T07:24:33.037,94.77,21.37,10.55,8,1,1,0,1,1,0,3,1
839,2026-06-16T07:24:33.068,96.38,31.45,10.38,9,1,1,1,1,1,0,3,1
840,2026-06-16T07:24:33.100,96.45,31.13,10.37,9,1,1,1,1,1,0,3,1
841,2026-06-16T07:24:33.133,92.83,30.86,10.77,9,1,1,1,1,1,0,3,1
842,2026-06-16T07:24:33.171,60.66,26.16,16.48,9,1,1,1,1,1,0,3,1
843,2026-06-16T07:24:33.197,95.84,39.56,10.43,9,1,1,1,1,1,0,3,1
844,2026-06-16T07:24:33.230,89.2,29.98,11.21,10,2,1,1,1,1,0,3,1
845,2026-06-16T07:24:33.263,81.67,30.02,12.24,9,1,1,1,1,1,0,3,1
846,2026-06-16T07:24:33.293,91.65,33.57,10.91,8,1,1,0,1,1,0,3,1
847,2026-06-16T07:24:33.326,85.44,30.12,11.7,10,1,2,1,1,1,0,3,1
848,2026-06-16T07:24:33.358,85.9,31.45,11.64,9,1,0,1,1,1,0,4,1
849,2026-06-16T07:24:33.402,45.23,23.19,22.11,9,1,1,1,1,1,0,3,1
850,2026-06-16T07:24:33.440,77.18,26.03,12.96,9,1,1,1,1,1,0,3,1
851,2026-06-16T07:24:33.471,82.99,32.25,12.05,10,2,1,1,1,1,0,3,1
852,2026-06-16T07:24:33.502,87.59,32.03,11.42,9,1,1,1,1,1,0,3,1
853,2026-06-16T07:24:33.534,89.23,31.55,11.21,9,1,1,1,1,1,0,3,1
854,2026-06-16T07:24:33.566,85.29,30.59,11.72,9,1,1,1,1,1,0,3,1
855,2026-06-16T07:24:33.598,86.99,31.59,11.5,9,1,1,1,1,1,0,3,1
856,2026-06-16T07:24:33.630,89.78,31.65,11.14,9,1,1,1,1,1,0,3,1
857,2026-06-16T07:24:33.662,88.06,30.62,11.36,9,1,1,1,1,1,0,3,1
858,2026-06-16T07:24:33.693,92.94,32.26,10.76,9,1,1,1,1,1,0,3,1
859,2026-06-16T07:24:33.726,90.61,30.98,11.04,8,1,0,0,1,1,0,4,1
860,2026-06-16T07:24:33.758,85.77,30.52,11.66,9,1,1,1,1,1,0,3,1
861,2026-06-16T07:24:33.800,48.11,23.92,20.79,9,1,1,1,1,1,0,3,1
862,2026-06-16T07:24:33.848,47.65,20.76,20.99,9,1,1,1,1,1,0,3,1
863,2026-06-16T07:24:33.871,83.78,43.53,11.94,9,1,1,1,1,1,0,3,1
864,2026-06-16T07:24:33.902,85.51,32.27,11.69,9,1,1,1,1,1,0,3,1
865,2026-06-16T07:24:33.934,87.03,31.33,11.49,9,1,1,1,1,1,0,3,1
866,2026-06-16T07:24:33.965,92.25,32.3,10.84,7,1,0,0,1,1,0,3,1
867,2026-06-16T07:24:33.998,87.43,30.44,11.44,9,1,1,1,1,1,0,3,1
868,2026-06-16T07:24:34.030,87.54,31.24,11.42,9,1,1,1,1,1,0,3,1
869,2026-06-16T07:24:34.061,91.62,31.76,10.92,9,1,1,1,1,1,0,3,1
870,2026-06-16T07:24:34.094,85.59,30.01,11.68,9,1,0,1,1,1,0,4,1
871,2026-06-16T07:24:34.126,86.32,31.76,11.58,9,1,0,1,1,1,0,4,1
872,2026-06-16T07:24:34.169,47.0,23.57,21.28,9,1,1,1,1,1,0,3,1
873,2026-06-16T07:24:34.191,82.17,45.35,12.17,9,1,2,0,1,1,0,3,1
874,2026-06-16T07:24:34.238,81.27,20.77,12.3,8,1,1,0,1,1,0,3,1
875,2026-06-16T07:24:34.271,80.73,31.13,12.39,9,1,1,1,1,1,0,3,1
876,2026-06-16T07:24:34.303,78.49,30.5,12.74,9,1,1,1,1,1,0,3,1
877,2026-06-16T07:24:34.334,89.6,33.62,11.16,9,1,0,1,1,1,0,4,1
878,2026-06-16T07:24:34.365,92.86,31.59,10.77,9,1,1,1,1,1,0,3,1
879,2026-06-16T07:24:34.401,74.06,28.22,13.5,9,1,1,1,1,1,0,3,1
880,2026-06-16T07:24:34.429,96.28,35.63,10.39,9,1,0,1,1,1,0,4,1
881,2026-06-16T07:24:34.462,82.48,29.53,12.12,9,1,1,1,1,1,0,3,1
882,2026-06-16T07:24:34.494,86.87,31.72,11.51,9,1,1,1,1,1,0,3,1
