frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
291,2026-06-17T12:35:55.279,6.15,3.53,162.5,7,2,0,1,0,1,0,3,0
292,2026-06-17T12:35:55.597,4.42,3.13,226.37,4,2,0,0,0,0,0,2,0
293,2026-06-17T12:35:55.876,5.26,3.61,190.0,8,1,1,1,1,1,0,2,1
294,2026-06-17T12:35:56.157,5.63,3.61,177.58,9,2,1,1,1,1,0,2,1
295,2026-06-17T12:35:56.397,6.97,4.15,143.44,8,1,1,1,1,1,0,2,1
296,2026-06-17T12:35:56.651,6.89,4.0,145.22,9,1,1,1,1,1,0,3,1
297,2026-06-17T12:35:56.906,6.19,3.83,161.57,8,1,1,1,1,1,0,2,1
298,2026-06-17T12:35:57.187,5.38,3.62,186.05,8,1,1,1,1,1,0,2,1
299,2026-06-17T12:35:57.463,5.55,3.54,180.33,8,1,1,1,1,1,0,2,1
300,2026-06-17T12:35:57.797,4.02,3.0,248.48,8,1,1,1,1,1,0,2,1
301,2026-06-17T12:35:58.084,4.9,3.47,204.17,8,1,1,1,1,1,0,2,1
302,2026-06-17T12:35:58.535,5.69,2.25,175.71,8,1,1,1,1,1,0,2,1
303,2026-06-17T12:35:58.802,5.86,3.68,170.63,8,1,1,1,1,1,0,2,1
304,2026-06-17T12:35:59.035,6.89,4.3,145.12,8,1,1,1,1,1,0,2,1
305,2026-06-17T12:35:59.269,6.99,4.26,143.07,8,1,1,1,1,1,0,2,1
306,2026-06-17T12:35:59.533,5.97,3.86,167.37,8,1,1,1,1,1,0,2,1
307,2026-06-17T12:35:59.768,6.98,4.2,143.28,8,1,1,1,1,1,0,2,1
308,2026-06-17T12:36:00.026,5.99,3.86,166.88,8,1,1,1,1,1,0,2,1
309,2026-06-17T12:36:00.263,7.18,4.18,139.34,8,1,1,1,1,1,0,2,1
310,2026-06-17T12:36:00.514,6.67,4.06,149.87,8,1,1,1,1,1,0,2,1
311,2026-06-17T12:36:00.804,5.12,3.4,195.2,8,1,1,1,1,1,0,2,1
312,2026-06-17T12:36:01.047,6.45,4.09,155.12,8,1,1,1,1,1,0,2,1
313,2026-06-17T12:36:01.286,6.72,4.17,148.71,8,1,1,1,1,1,0,2,1
314,2026-06-17T12:36:01.541,6.15,4.03,162.47,8,1,1,1,1,1,0,2,1
315,2026-06-17T12:36:01.823,5.42,3.49,184.49,8,1,1,1,1,1,0,2,1
316,2026-06-17T12:36:02.066,6.43,4.07,155.41,8,1,1,1,1,1,0,2,1
317,2026-06-17T12:36:02.346,5.4,3.6,185.35,8,1,1,1,1,1,0,2,1
318,2026-06-17T12:36:02.595,6.33,4.07,157.88,8,1,1,1,1,1,0,2,1
319,2026-06-17T12:36:02.835,6.79,4.1,147.24,8,1,1,1,1,1,0,2,1
320,2026-06-17T12:36:03.091,5.9,3.88,169.48,8,1,1,1,1,1,0,2,1
321,2026-06-17T12:36:03.349,5.77,3.89,173.34,8,1,1,1,1,1,0,2,1
322,2026-06-17T12:36:03.611,6.14,3.93,162.88,8,1,1,1,1,1,0,2,1
323,2026-06-17T12:36:03.874,5.67,3.7,176.42,8,1,1,1,1,1,0,2,1
324,2026-06-17T12:36:04.189,4.41,3.17,226.9,8,1,1,1,1,1,0,2,1
325,2026-06-17T12:36:04.419,6.62,4.35,151.13,8,1,1,1,1,1,0,2,1
326,2026-06-17T12:36:04.660,7.16,4.31,139.57,8,1,1,1,1,1,0,2,1
327,2026-06-17T12:36:04.921,5.62,3.71,178.02,8,1,1,1,1,1,0,2,1
328,2026-06-17T12:36:05.188,6.47,3.74,154.63,7,2,1,1,1,0,0,2,0
329,2026-06-17T12:36:05.468,5.66,3.62,176.83,9,3,1,1,1,1,0,2,0
330,2026-06-17T12:36:05.741,5.5,3.68,181.85,6,1,1,1,1,0,0,2,0
331,2026-06-17T12:36:05.977,6.6,4.14,151.44,7,2,1,1,1,0,0,2,0
332,2026-06-17T12:36:06.220,6.52,4.15,153.3,9,2,1,1,1,1,0,2,1
333,2026-06-17T12:36:06.462,6.62,4.11,151.13,8,2,1,1,1,1,0,2,0
334,2026-06-17T12:36:06.777,4.54,3.23,220.03,9,2,1,1,1,1,0,2,1
335,2026-06-17T12:36:07.019,6.58,4.03,152.08,8,1,1,1,1,1,0,2,1
336,2026-06-17T12:36:07.349,4.08,3.05,245.07,8,2,1,1,1,0,0,2,1
337,2026-06-17T12:36:07.608,5.67,3.86,176.48,8,2,1,1,1,0,0,2,1
338,2026-06-17T12:36:07.863,6.39,4.05,156.57,8,1,1,1,1,1,0,2,1
339,2026-06-17T12:36:08.104,6.61,4.01,151.38,7,1,1,1,1,1,0,2,0
340,2026-06-17T12:36:08.362,5.97,3.89,167.46,7,1,1,1,1,1,0,2,0
341,2026-06-17T12:36:08.622,6.49,3.92,153.98,8,1,1,1,1,1,0,2,1
342,2026-06-17T12:36:08.888,6.06,3.74,165.14,8,1,1,1,1,1,0,2,1
343,2026-06-17T12:36:09.184,4.85,3.33,206.3,8,1,1,1,1,1,0,2,1
344,2026-06-17T12:36:09.456,5.64,3.66,177.25,8,1,1,1,1,1,0,2,1
345,2026-06-17T12:36:09.724,5.74,3.73,174.16,7,1,1,1,1,0,0,2,1
346,2026-06-17T12:36:09.954,7.71,4.58,129.69,8,1,1,1,1,0,0,3,1
347,2026-06-17T12:36:10.282,4.35,2.95,229.98,7,1,1,1,1,0,0,2,1
348,2026-06-17T12:36:10.539,5.98,3.94,167.09,8,2,1,1,1,0,0,2,1
349,2026-06-17T12:36:10.796,5.8,3.85,172.47,8,2,1,1,1,0,0,2,1
350,2026-06-17T12:36:11.044,6.63,4.12,150.84,7,1,1,1,1,0,0,2,1
351,2026-06-17T12:36:11.308,5.96,3.71,167.91,7,1,1,1,1,0,0,2,1
352,2026-06-17T12:36:11.565,6.01,3.93,166.43,7,1,1,1,1,0,0,2,1
353,2026-06-17T12:36:11.835,5.36,3.65,186.74,7,1,1,1,1,0,0,2,1
354,2026-06-17T12:36:12.124,5.29,3.66,189.12,7,1,1,1,1,0,0,2,1
355,2026-06-17T12:36:12.379,5.86,3.72,170.73,7,1,1,1,1,0,0,2,1
356,2026-06-17T12:36:12.642,6.23,3.83,160.63,7,1,1,1,1,0,0,2,1
357,2026-06-17T12:36:12.902,5.81,3.83,172.04,7,1,1,1,1,0,0,2,1
358,2026-06-17T12:36:13.167,5.9,3.84,169.4,8,1,1,1,1,1,0,2,1
359,2026-06-17T12:36:13.430,5.62,3.72,177.82,8,1,1,1,1,1,0,2,1
360,2026-06-17T12:36:13.713,5.55,3.52,180.03,8,1,1,1,1,1,0,2,1
361,2026-06-17T12:36:13.955,6.13,4.13,163.1,9,1,1,1,1,1,1,2,1
362,2026-06-17T12:36:14.280,4.46,3.13,224.03,8,1,1,1,1,1,0,2,1
363,2026-06-17T12:36:14.556,5.46,3.57,183.02,8,1,1,1,1,0,1,2,1
364,2026-06-17T12:36:14.854,5.03,3.33,198.75,8,1,1,1,1,0,1,2,1
365,2026-06-17T12:36:15.098,6.36,4.11,157.23,9,1,1,1,1,1,1,2,1
366,2026-06-17T12:36:15.410,5.36,3.27,186.45,7,1,1,1,1,1,0,2,0
367,2026-06-17T12:36:15.713,4.85,3.22,206.0,8,1,1,1,1,1,0,2,1
368,2026-06-17T12:36:15.978,5.66,3.78,176.6,7,1,1,1,1,0,0,2,1
369,2026-06-17T12:36:16.241,5.78,3.8,173.1,8,1,1,1,1,0,1,2,1
370,2026-06-17T12:36:16.499,6.33,3.96,157.87,7,1,1,1,1,0,0,2,1
371,2026-06-17T12:36:16.799,4.84,3.28,206.57,7,1,1,1,1,0,0,2,1
372,2026-06-17T12:36:17.102,4.82,3.3,207.55,7,1,1,1,1,0,0,2,1
373,2026-06-17T12:36:17.359,5.84,3.89,171.28,7,1,1,1,1,0,0,2,1
374,2026-06-17T12:36:17.669,4.66,3.29,214.65,7,1,1,1,1,0,0,2,1
375,2026-06-17T12:36:17.968,4.8,3.26,208.22,7,1,1,1,1,0,1,1,1
376,2026-06-17T12:36:18.198,6.82,4.35,146.65,7,1,1,1,1,0,0,2,1
377,2026-06-17T12:36:18.420,7.42,4.56,134.74,7,1,1,1,1,0,0,2,1
378,2026-06-17T12:36:18.713,5.24,3.49,190.91,7,1,1,1,1,0,0,2,1
379,2026-06-17T12:36:18.960,6.73,3.95,148.59,7,1,1,1,1,0,0,2,1
380,2026-06-17T12:36:19.190,6.95,4.3,143.9,6,1,1,1,1,0,0,1,1
381,2026-06-17T12:36:19.432,6.74,4.19,148.42,7,1,1,1,1,1,0,1,1
382,2026-06-17T12:36:19.746,4.98,3.22,200.79,6,1,1,1,1,0,0,1,1
383,2026-06-17T12:36:20.029,5.22,3.48,191.52,6,1,1,1,1,0,0,1,1
384,2026-06-17T12:36:20.275,6.28,4.03,159.28,7,1,1,1,1,0,0,2,1
385,2026-06-17T12:36:20.524,6.29,4.02,158.96,6,1,1,1,1,0,0,1,1
386,2026-06-17T12:36:20.772,6.62,4.13,151.17,6,1,1,1,1,0,0,1,1
387,2026-06-17T12:36:21.032,6.1,3.78,163.96,7,1,1,1,1,0,0,2,1
388,2026-06-17T12:36:21.312,5.28,3.56,189.39,8,1,1,1,1,1,0,2,1
389,2026-06-17T12:36:21.561,6.2,4.01,161.3,6,1,1,1,1,0,0,1,1
390,2026-06-17T12:36:21.834,5.65,3.83,176.99,7,1,1,1,1,1,0,1,1
391,2026-06-17T12:36:22.123,5.22,3.32,191.57,7,1,1,1,1,1,0,1,1
392,2026-06-17T12:36:22.408,5.4,3.51,185.26,7,1,1,1,1,1,0,1,1
393,2026-06-17T12:36:22.694,5.24,3.49,190.81,9,1,1,1,1,1,1,2,1
394,2026-06-17T12:36:22.953,6.09,3.97,164.31,8,1,1,1,1,1,1,1,1
395,2026-06-17T12:36:23.221,5.69,3.64,175.61,7,1,1,1,1,1,0,1,1
396,2026-06-17T12:36:23.508,5.14,3.49,194.64,7,1,1,1,1,1,0,1,1
397,2026-06-17T12:36:23.814,4.32,3.28,231.41,7,1,1,1,1,1,1,0,1
398,2026-06-17T12:36:24.174,3.81,2.82,262.59,7,1,2,1,1,1,0,0,1
399,2026-06-17T12:36:24.424,6.03,3.92,165.7,8,1,1,1,1,1,1,1,1
400,2026-06-17T12:36:24.765,4.03,2.94,248.03,7,1,1,1,1,1,0,1,1
401,2026-06-17T12:36:25.014,6.04,4.0,165.45,8,1,1,1,1,1,0,2,1
402,2026-06-17T12:36:25.312,5.37,3.41,186.1,7,1,1,1,1,1,0,1,1
403,2026-06-17T12:36:25.559,6.51,3.95,153.68,7,1,1,1,1,1,0,1,1
404,2026-06-17T12:36:25.866,4.4,3.24,227.06,7,1,1,1,1,1,0,1,1
405,2026-06-17T12:36:26.163,4.77,3.45,209.67,8,1,1,1,1,1,0,2,1
406,2026-06-17T12:36:26.459,4.91,3.36,203.7,6,1,1,1,1,0,0,1,1
407,2026-06-17T12:36:26.717,6.0,3.79,166.79,6,1,1,1,1,0,0,1,1
408,2026-06-17T12:36:26.937,7.32,4.55,136.67,6,1,1,1,1,0,0,1,1
409,2026-06-17T12:36:27.131,8.96,5.42,111.67,7,1,1,1,1,0,0,2,1
410,2026-06-17T12:36:27.401,5.61,3.66,178.29,6,1,1,1,1,0,0,1,1
411,2026-06-17T12:36:27.673,5.64,3.63,177.35,6,1,1,1,1,0,0,1,1
412,2026-06-17T12:36:27.933,6.27,3.81,159.37,6,1,1,1,1,0,0,1,1
413,2026-06-17T12:36:28.223,5.17,3.47,193.42,7,2,1,1,1,0,0,1,1
414,2026-06-17T12:36:28.533,4.49,3.27,222.7,8,2,1,1,1,0,0,2,1
415,2026-06-17T12:36:28.801,5.32,3.69,187.88,6,1,1,1,1,0,0,1,1
416,2026-06-17T12:36:29.060,5.93,3.85,168.71,8,2,1,1,1,0,0,2,1
417,2026-06-17T12:36:29.299,6.89,4.23,145.06,7,2,1,1,1,0,0,1,1
418,2026-06-17T12:36:29.591,5.12,3.49,195.5,7,2,1,1,1,0,0,1,1
419,2026-06-17T12:36:29.891,4.93,3.24,202.76,6,1,1,1,1,0,0,1,1
420,2026-06-17T12:36:30.130,7.08,4.19,141.31,7,1,1,1,1,0,0,2,1
421,2026-06-17T12:36:30.422,4.87,3.39,205.53,7,2,1,1,1,0,0,1,1
422,2026-06-17T12:36:30.700,5.25,3.72,190.55,7,2,1,1,1,0,0,1,1
423,2026-06-17T12:36:30.928,6.95,4.22,143.98,8,2,1,1,1,0,0,2,1
424,2026-06-17T12:36:31.170,6.81,4.15,146.92,7,2,1,1,1,0,0,1,1
425,2026-06-17T12:36:31.446,5.19,3.62,192.71,7,2,1,1,1,0,0,1,1
426,2026-06-17T12:36:31.734,5.23,3.57,191.29,7,1,1,1,1,0,0,2,1
427,2026-06-17T12:36:31.960,7.01,4.27,142.56,6,1,1,1,1,0,0,1,1
428,2026-06-17T12:36:32.219,5.9,3.86,169.61,7,1,1,1,1,0,0,2,1
429,2026-06-17T12:36:32.490,5.38,3.74,185.86,6,1,1,1,1,0,0,1,1
430,2026-06-17T12:36:32.815,4.44,3.11,225.47,6,1,1,1,1,0,0,1,1
431,2026-06-17T12:36:33.096,5.27,3.48,189.66,6,2,1,1,1,0,0,1,0
432,2026-06-17T12:36:33.341,6.83,4.09,146.47,6,1,1,1,1,0,0,1,1
433,2026-06-17T12:36:33.596,6.19,3.92,161.59,6,1,1,1,1,0,0,1,1
434,2026-06-17T12:36:33.853,6.56,3.99,152.51,6,1,1,1,1,0,0,1,1
435,2026-06-17T12:36:34.094,6.4,4.05,156.18,7,1,1,1,1,1,0,1,1
436,2026-06-17T12:36:34.357,6.0,3.81,166.76,7,1,1,1,1,1,0,1,1
437,2026-06-17T12:36:34.626,6.02,3.72,166.15,7,1,1,1,1,1,0,1,1
438,2026-06-17T12:36:34.945,4.44,3.19,225.37,7,1,1,1,1,1,0,1,1
439,2026-06-17T12:36:35.189,6.47,3.99,154.49,7,1,1,1,1,1,0,1,1
440,2026-06-17T12:36:35.454,5.62,3.8,177.9,7,1,1,1,1,1,0,1,1
441,2026-06-17T12:36:35.773,4.36,3.12,229.41,7,1,1,1,1,0,1,1,1
442,2026-06-17T12:36:36.021,6.26,4.13,159.75,8,1,1,1,1,1,1,1,1
443,2026-06-17T12:36:36.249,6.98,4.32,143.19,7,1,1,1,1,1,0,1,1
444,2026-06-17T12:36:36.532,5.08,3.53,197.01,6,1,1,1,1,1,0,0,1
445,2026-06-17T12:36:36.821,4.88,3.49,204.84,7,1,1,1,1,1,1,0,1
446,2026-06-17T12:36:37.068,6.64,4.14,150.7,6,1,1,1,1,1,0,0,1
447,2026-06-17T12:36:37.305,6.94,4.08,144.06,8,1,1,1,1,1,0,2,1
448,2026-06-17T12:36:37.547,6.61,4.1,151.3,8,1,1,1,1,1,0,2,1
449,2026-06-17T12:36:37.861,4.88,3.32,204.85,8,1,1,1,1,1,0,2,1
450,2026-06-17T12:36:38.158,5.17,3.32,193.52,8,1,1,1,1,1,0,2,1
451,2026-06-17T12:36:38.408,6.06,3.91,164.96,9,1,1,1,1,1,0,3,1
452,2026-06-17T12:36:38.714,4.77,3.24,209.54,9,1,1,1,1,1,0,3,1
453,2026-06-17T12:36:39.051,4.14,3.01,241.59,9,1,1,1,1,1,0,3,1
454,2026-06-17T12:36:39.315,6.17,3.83,162.02,9,1,1,1,1,1,0,3,1
455,2026-06-17T12:36:39.576,5.65,3.72,177.01,9,1,1,1,1,1,0,3,1
456,2026-06-17T12:36:39.858,5.19,3.62,192.62,7,1,1,1,1,1,0,1,1
457,2026-06-17T12:36:40.107,5.88,3.95,169.95,7,1,1,1,1,0,0,2,1
458,2026-06-17T12:36:40.385,5.76,3.68,173.7,6,1,1,1,1,0,0,1,1
459,2026-06-17T12:36:40.679,4.78,3.34,209.15,6,1,1,1,1,0,0,1,1
460,2026-06-17T12:36:40.946,5.52,3.74,181.0,6,1,1,1,1,0,0,1,1
461,2026-06-17T12:36:41.208,5.92,3.84,168.94,6,1,1,1,1,0,0,1,1
462,2026-06-17T12:36:41.447,6.61,4.22,151.35,7,1,1,1,1,0,0,2,1
463,2026-06-17T12:36:41.717,5.57,3.67,179.51,6,1,1,1,1,0,0,1,1
464,2026-06-17T12:36:41.954,6.47,4.18,154.55,7,1,1,1,1,1,0,1,1
465,2026-06-17T12:36:42.232,5.58,3.65,179.17,7,1,1,1,1,1,0,1,1
466,2026-06-17T12:36:42.505,5.84,3.71,171.26,8,2,1,1,1,0,0,2,1
467,2026-06-17T12:36:42.778,5.32,3.57,188.14,8,2,1,1,1,0,0,2,1
468,2026-06-17T12:36:42.967,9.34,5.29,107.08,7,1,1,1,1,0,0,2,1
469,2026-06-17T12:36:43.206,6.12,4.24,163.42,7,1,1,1,1,0,0,2,1
470,2026-06-17T12:36:43.482,5.59,3.68,178.88,7,1,1,1,1,0,0,2,1
471,2026-06-17T12:36:43.746,5.84,3.74,171.2,7,1,1,1,1,0,0,2,1
472,2026-06-17T12:36:44.009,6.01,3.75,166.45,7,1,1,1,1,0,0,2,1
473,2026-06-17T12:36:44.265,5.85,3.92,170.93,7,1,1,1,1,0,0,2,1
474,2026-06-17T12:36:44.523,6.15,4.02,162.66,7,1,1,1,1,0,0,2,1
475,2026-06-17T12:36:44.791,5.55,3.61,180.13,9,2,1,1,1,1,0,2,1
476,2026-06-17T12:36:45.054,5.67,3.83,176.48,8,2,1,1,1,0,0,2,1
477,2026-06-17T12:36:45.312,5.85,3.85,170.84,8,2,1,1,1,0,0,2,1
478,2026-06-17T12:36:45.544,6.83,4.41,146.37,7,1,1,1,1,0,0,2,1
479,2026-06-17T12:36:45.827,5.18,3.47,193.01,7,1,1,1,1,0,0,2,1
480,2026-06-17T12:36:46.081,5.92,3.94,168.81,8,2,1,1,1,0,0,2,1
481,2026-06-17T12:36:46.311,6.66,4.47,150.11,8,2,1,1,1,0,0,2,1
482,2026-06-17T12:36:46.619,4.69,3.23,213.4,7,1,1,1,1,0,0,2,1
483,2026-06-17T12:36:46.969,4.13,2.94,242.3,8,2,1,1,1,0,0,2,1
484,2026-06-17T12:36:47.231,5.45,3.61,183.36,7,1,1,1,1,0,0,2,1
485,2026-06-17T12:36:47.565,3.98,3.02,250.95,7,1,1,1,1,0,0,2,1
486,2026-06-17T12:36:47.836,5.4,3.75,185.35,7,1,1,1,1,0,0,2,1
487,2026-06-17T12:36:48.087,6.01,3.88,166.35,8,2,1,1,1,0,0,2,1
488,2026-06-17T12:36:48.448,3.55,2.77,281.82,8,1,1,1,1,1,0,2,1
489,2026-06-17T12:36:48.728,5.0,3.57,200.18,8,1,1,1,1,1,0,2,1
490,2026-06-17T12:36:48.992,5.61,3.86,178.28,7,1,1,1,1,0,0,2,1
491,2026-06-17T12:36:49.242,6.34,3.96,157.68,8,2,1,1,1,0,0,2,1
492,2026-06-17T12:36:49.518,5.25,3.61,190.59,8,2,1,1,1,0,0,2,1
493,2026-06-17T12:36:49.775,5.74,3.92,174.36,7,1,1,1,1,0,0,2,1
494,2026-06-17T12:36:50.084,4.67,3.3,214.09,7,1,1,1,1,0,0,2,1
495,2026-06-17T12:36:50.321,6.73,4.04,148.56,9,2,1,1,1,1,0,2,1
496,2026-06-17T12:36:50.656,4.06,3.01,246.41,7,1,1,1,1,0,0,2,1
497,2026-06-17T12:36:50.919,5.81,3.82,172.16,6,1,1,1,1,0,0,1,1
498,2026-06-17T12:36:51.201,5.38,3.58,185.85,6,1,1,1,1,0,0,1,1
499,2026-06-17T12:36:51.502,4.85,3.34,206.03,6,1,1,1,1,0,0,1,1
500,2026-06-17T12:36:51.828,4.3,3.0,232.44,6,1,1,1,1,0,0,1,1
501,2026-06-17T12:36:52.095,5.5,3.73,181.91,6,1,1,1,1,0,0,1,1
502,2026-06-17T12:36:52.405,4.59,3.29,217.71,6,1,1,1,1,0,0,1,1
503,2026-06-17T12:36:52.669,5.61,3.7,178.39,6,1,1,1,1,0,0,1,1
504,2026-06-17T12:36:52.956,4.97,3.48,201.25,8,2,1,1,1,0,0,2,1
505,2026-06-17T12:36:53.203,5.82,4.06,171.71,6,1,1,1,1,0,0,2,0
506,2026-06-17T12:36:53.477,5.43,3.72,184.1,6,1,1,1,1,0,0,2,0
507,2026-06-17T12:36:53.756,5.12,3.53,195.19,6,1,1,1,1,0,0,2,0
508,2026-06-17T12:36:54.034,5.09,3.57,196.36,5,1,1,0,2,0,0,0,1
509,2026-06-17T12:36:54.270,6.9,4.24,145.02,4,1,1,1,1,0,0,0,0
510,2026-06-17T12:36:54.575,5.01,3.42,199.78,4,1,1,1,1,0,0,0,0
511,2026-06-17T12:36:54.858,5.87,3.4,170.4,8,1,1,1,1,1,0,2,1
512,2026-06-17T12:36:55.151,5.4,3.4,185.29,8,1,1,1,1,1,0,2,1
513,2026-06-17T12:36:55.437,5.01,3.51,199.6,4,1,1,1,1,0,0,0,0
514,2026-06-17T12:36:55.708,5.8,3.77,172.34,0,0,0,0,0,0,0,0,0
515,2026-06-17T12:36:55.949,6.79,4.06,147.35,5,2,1,0,1,0,0,1,0
516,2026-06-17T12:36:56.248,5.14,3.35,194.64,6,1,1,1,1,0,0,2,0
517,2026-06-17T12:36:56.497,6.37,3.98,157.07,6,1,1,1,1,0,0,2,0
518,2026-06-17T12:36:56.801,4.98,3.36,200.67,7,1,1,1,1,1,0,2,0
519,2026-06-17T12:36:57.060,5.98,3.77,167.19,6,1,1,1,1,0,0,2,0
520,2026-06-17T12:36:57.314,6.3,3.96,158.83,7,1,1,1,1,1,0,2,0
521,2026-06-17T12:36:57.601,5.05,3.47,198.01,8,2,1,1,1,0,0,2,1
522,2026-06-17T12:36:57.876,5.53,3.74,180.74,8,1,1,1,1,1,0,2,1
523,2026-06-17T12:36:58.151,5.41,3.55,184.98,7,1,1,1,1,0,0,2,1
524,2026-06-17T12:36:58.409,6.73,3.98,148.55,8,1,1,1,1,1,0,2,1
525,2026-06-17T12:36:58.668,5.99,3.75,166.98,8,1,1,1,1,1,0,2,1
526,2026-06-17T12:36:58.930,5.94,3.94,168.31,8,1,1,1,1,1,0,2,1
527,2026-06-17T12:36:59.212,5.0,3.45,200.12,8,1,1,1,1,1,0,2,1
528,2026-06-17T12:36:59.409,8.31,5.07,120.4,8,1,1,1,1,1,0,2,1
529,2026-06-17T12:36:59.627,6.96,4.57,143.6,8,1,1,1,1,1,0,2,1
530,2026-06-17T12:36:59.863,7.62,4.35,131.21,8,1,1,1,1,1,0,2,1
531,2026-06-17T12:37:00.084,7.3,4.44,137.05,7,1,1,1,1,1,0,1,1
532,2026-06-17T12:37:00.343,6.06,3.9,165.03,6,1,1,1,1,0,0,1,1
533,2026-06-17T12:37:00.602,5.83,3.83,171.58,6,1,1,1,1,0,0,1,1
534,2026-06-17T12:37:00.843,6.76,4.23,147.85,7,1,1,1,1,1,0,1,1
535,2026-06-17T12:37:01.101,5.94,3.79,168.23,7,1,1,1,1,1,0,1,1
536,2026-06-17T12:37:01.353,5.86,3.97,170.6,7,1,1,1,1,1,0,1,1
537,2026-06-17T12:37:01.632,5.37,3.58,186.13,7,1,1,1,1,1,0,1,1
538,2026-06-17T12:37:01.912,5.42,3.64,184.38,8,2,1,1,1,0,0,2,1
539,2026-06-17T12:37:02.188,5.78,3.58,172.94,8,2,1,1,1,0,0,2,1
540,2026-06-17T12:37:02.478,5.13,3.46,194.88,9,2,1,1,1,1,0,2,1
541,2026-06-17T12:37:02.775,4.63,3.34,215.75,8,1,1,1,1,1,0,2,1
542,2026-06-17T12:37:03.032,6.38,3.98,156.7,8,1,1,1,1,1,0,2,1
543,2026-06-17T12:37:03.282,6.32,3.94,158.34,8,1,1,1,1,1,0,2,1
544,2026-06-17T12:37:03.593,4.67,3.2,213.95,8,1,1,1,1,1,0,2,1
545,2026-06-17T12:37:03.884,5.18,3.45,192.96,8,1,1,1,1,1,0,2,1
546,2026-06-17T12:37:04.171,5.17,3.53,193.53,8,1,1,1,1,1,0,2,1
547,2026-06-17T12:37:04.450,5.14,3.54,194.62,8,1,1,1,1,1,0,2,1
548,2026-06-17T12:37:04.756,4.58,3.26,218.51,6,1,1,1,1,0,0,1,1
549,2026-06-17T12:37:05.053,4.84,3.35,206.59,7,1,1,1,1,1,0,1,1
550,2026-06-17T12:37:05.315,5.86,3.9,170.6,7,1,1,1,1,1,0,1,1
551,2026-06-17T12:37:05.615,4.61,3.27,217.02,7,1,1,1,1,1,0,1,1
552,2026-06-17T12:37:05.893,4.96,3.6,201.53,7,1,1,1,1,1,0,1,1
553,2026-06-17T12:37:06.196,4.49,3.32,222.9,7,1,1,1,1,0,0,2,1
554,2026-06-17T12:37:06.486,5.14,3.5,194.41,8,2,1,1,1,0,0,2,1
555,2026-06-17T12:37:06.761,5.33,3.59,187.62,7,2,1,1,1,0,0,1,1
556,2026-06-17T12:37:07.050,4.93,3.48,202.69,8,2,1,1,1,0,0,2,1
557,2026-06-17T12:37:07.308,6.06,3.81,165.1,8,2,1,1,1,0,0,2,1
558,2026-06-17T12:37:07.553,7.0,4.24,142.95,8,2,1,1,1,0,0,2,1
559,2026-06-17T12:37:07.856,4.84,3.24,206.75,8,2,1,1,1,0,0,2,1
560,2026-06-17T12:37:08.096,7.26,4.11,137.73,8,2,1,1,1,0,0,2,1
561,2026-06-17T12:37:08.391,4.63,3.41,215.89,8,2,1,1,1,0,0,2,1
562,2026-06-17T12:37:08.732,4.38,3.02,228.42,8,2,1,1,1,0,0,2,1
563,2026-06-17T12:37:09.094,3.93,2.69,254.62,8,2,1,1,1,0,0,2,1
564,2026-06-17T12:37:09.431,4.28,3.01,233.82,7,2,1,1,1,0,0,1,1
565,2026-06-17T12:37:09.791,3.86,2.75,259.32,8,2,1,1,1,0,0,2,1
566,2026-06-17T12:37:10.177,3.6,2.63,277.75,8,2,1,1,1,0,0,2,1
567,2026-06-17T12:37:10.531,3.94,2.77,253.5,7,2,1,1,1,0,0,1,1
568,2026-06-17T12:37:10.837,5.04,3.26,198.4,6,1,1,1,1,0,0,1,1
569,2026-06-17T12:37:11.121,5.64,3.52,177.39,8,2,1,1,1,0,0,2,1
570,2026-06-17T12:37:11.367,6.71,4.14,149.05,9,2,1,1,2,0,0,2,1
571,2026-06-17T12:37:11.602,6.86,4.2,145.81,9,2,1,1,1,0,1,2,1
