frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
233,2026-06-17T12:39:01.963,3.59,2.82,278.72,10,1,2,1,1,1,0,3,1
234,2026-06-17T12:39:02.330,3.57,2.77,279.98,10,1,2,1,1,1,0,3,1
235,2026-06-17T12:39:02.688,3.5,2.74,285.97,10,1,2,1,1,1,0,3,1
236,2026-06-17T12:39:03.084,3.13,2.53,319.98,9,1,1,1,1,1,0,3,1
237,2026-06-17T12:39:03.486,3.11,2.52,321.45,10,1,2,1,1,1,0,3,1
238,2026-06-17T12:39:03.831,3.7,2.85,269.94,10,1,2,1,1,1,0,3,1
239,2026-06-17T12:39:04.196,3.46,2.74,288.73,10,1,2,1,1,1,0,3,1
240,2026-06-17T12:39:04.533,3.91,3.02,255.49,10,1,2,1,1,1,0,3,1
241,2026-06-17T12:39:04.898,3.38,2.7,295.46,9,1,1,1,1,1,0,3,1
242,2026-06-17T12:39:05.213,4.2,3.18,238.36,9,1,1,1,1,1,0,3,1
243,2026-06-17T12:39:05.561,3.76,2.92,265.84,9,1,1,1,1,1,0,3,1
244,2026-06-17T12:39:05.904,3.71,2.86,269.58,9,1,1,1,1,1,0,3,1
245,2026-06-17T12:39:06.198,4.57,3.41,218.81,9,1,1,1,1,1,0,3,1
246,2026-06-17T12:39:06.525,4.06,3.11,246.39,9,1,1,1,1,1,0,3,1
247,2026-06-17T12:39:06.882,3.57,2.76,280.5,9,1,1,1,1,1,0,3,1
248,2026-06-17T12:39:07.216,3.89,2.99,256.93,9,1,1,1,1,1,0,3,1
249,2026-06-17T12:39:07.556,3.88,3.0,257.95,9,1,1,1,1,1,0,3,1
250,2026-06-17T12:39:07.909,3.62,2.79,276.05,9,1,1,1,1,1,0,3,1
251,2026-06-17T12:39:08.262,3.7,2.83,270.31,4,1,1,0,1,1,0,0,0
252,2026-06-17T12:39:08.618,3.67,2.85,272.25,3,1,1,0,0,1,0,0,0
253,2026-06-17T12:39:08.956,3.7,2.91,270.61,3,1,1,0,0,1,0,0,0
254,2026-06-17T12:39:09.291,3.91,2.98,255.97,2,1,0,0,0,1,0,0,0
255,2026-06-17T12:39:09.632,3.94,2.99,253.65,3,1,1,0,0,1,0,0,0
256,2026-06-17T12:39:10.004,3.48,2.65,287.18,5,1,1,1,1,1,0,0,0
257,2026-06-17T12:39:10.374,3.6,2.71,277.81,8,1,1,1,1,1,0,3,0
258,2026-06-17T12:39:10.760,3.43,2.63,291.58,8,1,1,1,1,1,0,3,0
259,2026-06-17T12:39:11.106,3.8,2.84,263.23,10,1,2,1,1,1,0,3,1
260,2026-06-17T12:39:11.467,3.64,2.78,274.53,9,1,2,0,1,1,0,3,1
261,2026-06-17T12:39:11.840,3.51,2.72,285.3,9,1,2,0,1,1,0,3,1
262,2026-06-17T12:39:12.184,3.81,2.86,262.5,10,1,2,1,1,1,0,3,1
263,2026-06-17T12:39:12.528,3.78,2.9,264.81,10,1,2,1,1,1,0,3,1
264,2026-06-17T12:39:12.893,3.55,2.78,281.49,9,1,2,0,1,1,0,3,1
265,2026-06-17T12:39:13.253,3.56,2.76,281.12,9,1,1,1,1,1,0,3,1
266,2026-06-17T12:39:13.612,3.62,2.76,276.45,9,1,1,1,1,1,0,3,1
267,2026-06-17T12:39:13.993,3.4,2.67,294.19,9,1,1,1,1,1,0,3,1
268,2026-06-17T12:39:14.355,3.63,2.72,275.17,9,1,1,1,1,1,0,3,1
269,2026-06-17T12:39:14.705,3.74,2.85,267.22,9,1,1,1,1,1,0,3,1
270,2026-06-17T12:39:15.047,3.91,2.97,255.81,9,1,1,1,1,1,0,3,1
271,2026-06-17T12:39:15.436,3.26,2.53,307.05,9,1,1,1,1,1,0,3,1
272,2026-06-17T12:39:15.792,3.61,2.81,276.65,9,1,1,1,1,1,0,3,1
273,2026-06-17T12:39:16.164,3.49,2.73,286.7,9,1,1,1,1,1,0,3,1
274,2026-06-17T12:39:16.521,3.59,2.76,278.25,9,1,1,1,1,1,0,3,1
275,2026-06-17T12:39:16.858,3.89,2.96,256.79,9,1,1,1,1,1,0,3,1
276,2026-06-17T12:39:17.231,3.54,2.72,282.3,9,1,1,1,1,1,0,3,1
277,2026-06-17T12:39:17.582,4.01,2.85,249.55,9,1,1,1,1,1,0,3,1
278,2026-06-17T12:39:17.931,3.8,2.83,263.34,9,1,1,1,1,1,0,3,1
279,2026-06-17T12:39:18.308,3.52,2.7,283.81,9,1,1,1,1,1,0,3,1
